review_score,payment_value,deliver_time
4,721.63,9.0
1,47.68,16.0
5,133.85,12.0
5,54.980000000000004,14.0
5,282.6,9.0
5,67.73,17.0
5,111.43,6.0
5,44.0,15.0
5,76.08,9.0
5,108.72,7.0
5,603.52,4.0
4,54.0,14.0
5,203.52,5.0
2,385.41,42.0
1,151.3,32.0
3,48.21,12.0
5,207.86,13.0
5,137.67,2.0
5,52.43,7.0
1,162.11,2.0
5,45.31,9.0
5,158.55,16.0
5,132.44,4.0
4,57.8,11.0
4,204.46,9.0
4,160.76,12.0
5,115.35,19.0
1,40.09,14.0
5,291.58,20.0
1,226.88,4.0
1,174.21,6.0
5,27.17,2.0
5,45.09,15.0
5,51.14,4.0
3,131.47,7.0
2,37.83,7.0
4,158.66,6.0
1,189.19,5.0
4,135.55,7.0
5,267.13,10.0
1,107.78,24.0
4,122.53,12.0
4,151.42,12.0
1,102.12,9.0
5,222.64,6.0
4,175.57,28.0
3,76.85,18.0
5,45.67,2.0
1,74.07,11.0
4,74.07,11.0
3,118.35,5.0
5,27.22,15.0
4,72.65,7.0
3,88.03,8.0
5,109.21,9.0
5,162.04,5.0
4,158.92,7.0
5,135.49,10.0
4,277.12,3.0
4,73.34,10.0
4,91.16,13.0
2,2055.84,29.0
5,84.18,5.0
5,161.46,14.0
5,125.7,12.0
5,87.51,6.0
3,87.64,12.0
5,82.8,21.0
1,225.97,55.0
4,235.13,10.0
4,115.44,14.0
1,1245.09,62.0
5,97.74,7.0
5,62.91,7.0
5,109.72,8.0
5,62.5,15.0
4,45.61,13.0
5,87.64,15.0
4,47.94,13.0
5,93.64,7.0
3,54.09,12.0
4,269.78,8.0
4,30.22,10.0
4,32.44,1.0
3,64.61,13.0
4,39.42,10.0
3,86.81,15.0
4,1125.0,7.0
5,133.06,14.0
5,48.54,14.0
5,29.29,4.0
3,243.11,21.0
1,59.82,9.0
5,126.74,18.0
5,113.72,2.0
4,31.0,14.0
4,162.65,4.0
5,158.47,11.0
2,942.78,9.0
2,70.52,18.0
3,106.78,55.0
3,36.01,25.0
5,204.15,12.0
4,81.5,10.0
5,290.54,7.0
5,163.79,5.0
5,98.34,7.0
5,63.99,38.0
5,70.57,13.0
4,147.64,22.0
5,138.6,20.0
5,110.72,14.0
2,193.39,7.0
1,317.0,25.0
4,46.8,6.0
5,165.67,4.0
5,284.65,6.0
5,139.62,4.0
5,220.25,5.0
5,59.34,5.0
4,185.84,15.0
4,188.13,2.0
5,65.36,22.0
4,369.92,11.0
5,161.37,11.0
3,114.84,12.0
2,97.85,9.0
5,37.71,4.0
4,54.0,11.0
5,179.24,5.0
5,99.43,3.0
4,416.54,18.0
5,65.06,1.0
5,70.28,4.0
5,283.67,9.0
5,157.54,21.0
5,51.1,17.0
4,103.59,6.0
5,108.33,8.0
5,195.8,4.0
4,87.55,27.0
5,664.17,9.0
5,99.34,11.0
5,254.25,4.0
5,81.93,22.0
1,169.11,20.0
4,116.75,7.0
4,40.86,8.0
4,98.79,16.0
5,62.16,4.0
5,118.98,10.0
4,117.85,20.0
5,79.95,6.0
5,56.78,2.0
5,1635.54,23.0
5,70.49,6.0
5,215.8,6.0
4,183.8,8.0
1,156.33,13.0
4,139.03,7.0
5,97.62,13.0
5,97.62,13.0
5,66.67,25.0
5,28.62,4.0
4,410.21,13.0
1,121.76,5.0
4,133.47,7.0
4,117.34,12.0
5,105.69,15.0
5,203.99,5.0
5,1123.13,16.0
4,2039.2,19.0
3,108.9,4.0
5,153.39,10.0
5,94.58,2.0
5,154.1,25.0
2,24.68,4.0
5,132.68,3.0
5,31.77,4.0
5,31.77,4.0
1,56.78,13.0
4,61.75,23.0
5,113.63,10.0
5,40.6,8.0
5,111.42,10.0
4,46.02,16.0
4,99.43,13.0
1,873.86,7.0
5,212.46,14.0
4,45.22,12.0
1,117.36,14.0
4,123.26,4.0
5,38.42,14.0
2,69.12,22.0
5,239.77,16.0
5,128.0,19.0
5,129.77,7.0
4,34.09,9.0
1,74.99,14.0
4,99.34,8.0
5,228.14,12.0
5,146.88,22.0
1,112.64,17.0
1,407.9,9.0
4,162.97,14.0
4,14.62,11.0
5,427.93,12.0
1,69.52,4.0
5,193.17,7.0
2,201.04,17.0
5,47.43,5.0
4,94.31,6.0
5,206.99,21.0
4,105.5,17.0
5,44.0,18.0
5,42.77,6.0
5,88.34,9.0
5,51.29,5.0
5,40.09,10.0
4,657.0,1.0
4,156.86,16.0
5,78.21,8.0
5,369.92,13.0
4,152.32,19.0
5,74.16,8.0
3,253.4,31.0
5,235.28,29.0
5,155.1,40.0
4,147.16,25.0
5,361.64,25.0
5,74.07,21.0
5,46.58,4.0
4,102.74,17.0
1,90.88,23.0
5,50.5,10.0
5,127.66,5.0
5,140.02,6.0
5,75.08,18.0
3,95.83,9.0
5,98.74,9.0
5,56.86,12.0
4,159.95,9.0
5,319.43,4.0
5,58.83,19.0
5,355.43,17.0
5,48.22,11.0
5,149.14,24.0
5,59.0,8.0
3,353.07,33.0
5,151.53,9.0
3,139.6,23.0
4,43.17,8.0
3,41.75,13.0
1,77.5,11.0
4,101.32,27.0
5,206.92,17.0
5,35.29,4.0
5,73.07,7.0
5,1122.86,12.0
5,163.99,11.0
5,193.02,18.0
5,44.53,18.0
5,238.58,3.0
5,111.83,78.0
5,216.05,27.0
4,26.44,18.0
1,216.05,57.0
5,237.61,15.0
5,149.96,10.0
4,132.46,8.0
5,113.17,8.0
1,968.88,18.0
3,94.73,16.0
5,96.13,18.0
4,130.9,4.0
5,56.78,7.0
2,205.29,33.0
3,56.22,18.0
1,60.0,13.0
5,205.04,21.0
4,41.05,14.0
5,52.32,7.0
4,90.27,9.0
2,119.46,11.0
5,57.88,8.0
1,37.51,19.0
4,117.12,7.0
4,133.02,4.0
5,70.75,9.0
4,195.0,18.0
5,98.01,15.0
5,204.4,8.0
5,57.99,3.0
5,175.79,13.0
5,50.68,4.0
1,88.06,11.0
5,296.36,14.0
4,100.82,14.0
5,29.6,10.0
4,47.79,18.0
5,110.71,2.0
5,30.59,12.0
4,84.58,30.0
5,51.44,4.0
4,107.78,23.0
5,75.25,15.0
5,97.79,3.0
4,98.3,8.0
2,208.16,25.0
5,90.28,14.0
5,91.66,8.0
5,98.34,13.0
5,98.34,13.0
1,160.53,4.0
5,86.83,12.0
5,32.37,9.0
1,45.86,13.0
5,212.01,3.0
1,33.01,15.0
5,102.74,14.0
5,81.77,14.0
1,61.0,30.0
5,161.77,11.0
4,73.65,19.0
5,106.87,9.0
4,103.75,13.0
5,102.66,5.0
5,99.92,18.0
5,170.76,7.0
5,65.89,6.0
4,80.92,10.0
5,173.97,17.0
5,129.19,11.0
5,228.96,8.0
5,184.83,8.0
5,147.15,17.0
1,87.92,8.0
4,144.94,26.0
5,86.15,15.0
3,122.75,26.0
5,335.47,5.0
1,134.46,8.0
5,72.05,5.0
4,89.17,21.0
5,167.82,10.0
4,68.63,9.0
5,149.63,9.0
1,194.09,21.0
5,93.41,3.0
3,38.75,11.0
5,116.43,10.0
4,102.74,28.0
5,37.17,4.0
5,74.94,10.0
5,132.82,11.0
5,84.12,18.0
4,30.95,13.0
5,64.2,2.0
5,227.27,8.0
5,239.66,6.0
4,113.34,17.0
5,53.77,1.0
4,44.29,2.0
5,41.52,3.0
4,143.1,12.0
5,142.14,7.0
5,117.37,11.0
5,42.07,5.0
5,123.89,9.0
5,123.89,9.0
5,141.58,8.0
5,199.0,17.0
4,77.34,11.0
5,40.12,3.0
5,241.42,14.0
4,489.99,11.0
5,907.8,6.0
5,371.68,11.0
5,27.7,2.0
5,221.13,23.0
5,147.78,7.0
5,81.99,2.0
4,44.09,12.0
3,55.99,14.0
4,93.58,7.0
3,149.15,107.0
5,246.26,11.0
1,102.78,34.0
5,65.09,13.0
5,196.72,14.0
5,40.09,10.0
5,77.57,4.0
5,113.0,16.0
1,283.2,9.0
3,42.78,8.0
4,240.7,13.0
3,167.76,13.0
5,203.91,10.0
3,79.95,6.0
5,79.17,6.0
5,92.57,8.0
5,34.13,4.0
5,95.21,14.0
4,79.39,24.0
5,143.92,5.0
5,254.77,5.0
4,45.59,11.0
4,797.62,16.0
5,113.53,9.0
4,131.57,17.0
5,45.95,13.0
5,280.65,7.0
4,73.49,7.0
2,33.99,3.0
5,24.85,4.0
1,108.0,12.0
5,89.91,7.0
5,116.9,10.0
5,163.06,8.0
5,240.13,11.0
4,32.71,13.0
5,47.83,14.0
4,123.56,14.0
5,50.53,13.0
5,39.09,20.0
5,39.09,20.0
5,111.67,8.0
5,594.46,70.0
5,329.8,17.0
4,90.88,8.0
5,82.78,4.0
1,141.74,29.0
5,228.41,5.0
3,95.65,9.0
4,43.09,9.0
4,62.54,1.0
5,64.0,16.0
5,36.78,3.0
4,36.72,2.0
3,91.28,6.0
5,86.18,6.0
5,165.37,15.0
3,83.82,7.0
4,57.5,18.0
5,41.75,6.0
4,154.28,13.0
5,71.83,19.0
5,248.96,10.0
4,229.47,4.0
5,100.64,19.0
5,26.27,3.0
1,76.86,40.0
5,52.1,6.0
5,1121.44,10.0
5,93.82,1.0
4,77.57,15.0
4,827.19,18.0
5,144.78,16.0
3,37.72,4.0
5,246.23,5.0
5,89.97,9.0
4,98.8,3.0
5,31.75,16.0
5,110.61,3.0
4,35.77,6.0
4,136.3,32.0
1,82.73,6.0
5,36.0,10.0
5,212.8,4.0
5,198.68,22.0
5,65.79,15.0
5,137.99,12.0
1,154.36,9.0
3,65.01,33.0
5,137.76,16.0
5,89.67,1.0
5,358.34,16.0
5,290.84,6.0
5,84.67,24.0
3,148.15,9.0
4,108.97,2.0
5,148.15,5.0
5,49.09,6.0
4,105.29,9.0
2,34.85,11.0
5,132.9,2.0
5,32.77,8.0
4,116.13,18.0
1,112.67,20.0
4,129.22,24.0
4,206.76,22.0
5,124.89,5.0
5,137.08,12.0
5,95.3,8.0
4,87.14,27.0
1,198.13,6.0
3,657.63,10.0
5,180.6,12.0
5,118.47,5.0
5,134.19,9.0
1,671.51,51.0
3,316.31,4.0
4,153.96,3.0
2,97.65,5.0
4,152.4,20.0
5,102.59,7.0
5,199.26,8.0
4,56.84,7.0
1,83.99,17.0
1,82.91,33.0
4,159.68,8.0
4,293.94,6.0
5,61.0,6.0
5,199.0,20.0
5,156.4,10.0
4,156.0,11.0
5,199.44,8.0
5,596.64,3.0
5,74.67,10.0
3,77.57,18.0
2,43.9,7.0
4,161.37,23.0
5,1981.22,17.0
5,54.0,11.0
5,51.82,4.0
5,202.18,18.0
3,45.0,8.0
5,171.44,22.0
5,29.51,10.0
5,139.95,8.0
5,148.06,6.0
5,161.34,10.0
5,345.92,13.0
3,34.97,21.0
5,112.05,7.0
5,305.63,14.0
5,165.81,9.0
5,163.22,8.0
5,132.6,13.0
5,177.58,13.0
4,186.4,14.0
2,108.29,10.0
5,176.78,6.0
4,107.76,24.0
5,67.38,6.0
5,125.42,8.0
5,94.5,9.0
1,328.24,37.0
5,124.42,13.0
5,373.33,12.0
5,216.6,12.0
5,162.25,15.0
5,238.73,13.0
3,53.54,6.0
5,52.32,5.0
5,327.17,8.0
5,64.13,6.0
5,51.63,4.0
4,125.18,9.0
5,518.15,8.0
2,287.3,21.0
4,163.8,8.0
3,73.32,8.0
5,79.44,3.0
5,95.22,9.0
5,879.66,19.0
4,102.92,6.0
5,99.23,11.0
5,128.75,6.0
5,58.79,4.0
5,25.1,9.0
3,239.32,9.0
5,118.79,6.0
5,61.01,18.0
4,29.73,15.0
5,101.7,7.0
4,41.42,6.0
5,64.5,11.0
2,416.87,21.0
5,570.98,6.0
4,66.78,5.0
4,52.24,6.0
5,133.64,20.0
5,196.24,7.0
5,157.66,6.0
5,949.97,35.0
5,39.09,13.0
5,133.64,6.0
5,167.28,17.0
5,43.17,9.0
1,107.75,5.0
5,153.69,7.0
5,77.61,2.0
4,348.89,5.0
5,73.78,7.0
4,51.88,8.0
5,94.61,8.0
5,69.53,10.0
5,14.84,14.0
4,45.39,1.0
5,144.59,7.0
4,64.11,9.0
5,224.48,12.0
5,77.57,21.0
4,56.66,28.0
4,344.97,7.0
5,74.5,7.0
3,230.96,15.0
5,49.96,5.0
3,179.6,23.0
5,421.18,2.0
3,135.24,14.0
4,57.68,1.0
5,79.51,5.0
1,1518.55,44.0
5,254.63,6.0
4,315.02,25.0
5,156.73,6.0
4,655.09,6.0
5,146.52,10.0
5,275.47,2.0
2,1351.41,8.0
5,153.22,10.0
5,71.15,5.0
1,106.78,31.0
4,42.07,14.0
4,38.37,11.0
5,62.1,9.0
5,27.75,7.0
5,118.58,7.0
5,82.73,8.0
5,165.24,13.0
5,114.25,12.0
5,64.32,16.0
5,34.13,5.0
2,115.35,30.0
5,182.15,21.0
5,130.15,13.0
5,205.26,5.0
5,168.61,23.0
1,149.26,24.0
5,27.1,12.0
5,225.02,1.0
5,41.09,15.0
5,92.46,7.0
1,53.99,25.0
5,111.53,13.0
3,39.78,4.0
4,62.01,16.0
3,490.99,6.0
5,48.37,6.0
5,43.0,14.0
1,80.21,36.0
4,48.32,9.0
5,395.45,9.0
5,72.8,7.0
4,185.84,28.0
1,107.78,20.0
3,249.09,7.0
5,29.08,7.0
5,49.59,5.0
5,122.88,11.0
4,72.21,16.0
5,54.82,24.0
4,102.66,14.0
5,244.54,9.0
5,75.74,1.0
4,48.27,4.0
5,61.44,2.0
1,259.6,34.0
4,187.47,5.0
5,62.78,3.0
5,1659.84,8.0
5,23.78,9.0
5,61.69,11.0
5,88.62,3.0
2,65.05,14.0
5,152.76,8.0
4,234.46,12.0
4,347.89,20.0
1,132.0,5.0
5,188.4,12.0
4,59.0,21.0
5,56.17,5.0
5,29.09,6.0
5,186.52,20.0
4,106.39,26.0
4,117.08,6.0
5,108.12,6.0
4,57.51,9.0
5,150.15,23.0
4,68.02,73.0
5,83.41,5.0
5,169.45999999999998,13.0
5,34.0,4.0
5,173.62,10.0
5,168.67,16.0
4,63.27,19.0
5,76.51,7.0
1,86.36,44.0
5,168.28,14.0
5,35.0,12.0
2,150.54,11.0
5,28.33,6.0
5,224.94,10.0
5,105.04,13.0
5,31.78,7.0
5,112.3,5.0
5,163.39,7.0
5,158.64,6.0
4,52.93,7.0
5,1025.24,16.0
2,247.04,15.0
3,102.03,6.0
4,247.25,8.0
5,538.54,3.0
5,71.82,7.0
5,164.79,18.0
5,27.13,4.0
3,57.5,18.0
5,167.51,11.0
5,63.44,7.0
4,145.12,7.0
4,179.04,19.0
5,192.76,5.0
3,85.14,7.0
4,136.05,16.0
4,21.94,2.0
2,89.88,25.0
5,104.68,2.0
5,54.0,5.0
3,87.64,12.0
5,863.75,29.0
5,476.65,14.0
5,340.07,4.0
1,116.94,17.0
5,20.68,4.0
4,166.73,24.0
5,297.76,4.0
3,104.56,6.0
5,77.31,13.0
1,131.45,3.0
5,114.8,5.0
5,48.0,8.0
5,288.68,4.0
5,153.3,8.0
2,173.27,10.0
5,73.34,9.0
4,52.58,2.0
4,255.83,16.0
5,574.54,7.0
1,44.31,15.0
5,55.1,8.0
5,216.42,23.0
4,148.2,8.0
5,33.43,11.0
5,40.69,6.0
5,25.97,7.0
5,112.2,13.0
3,134.34,5.0
5,244.91,46.0
5,110.26,26.0
5,123.4,9.0
5,57.62,17.0
5,113.03,3.0
5,93.17,7.0
2,46.78,28.0
3,98.7,22.0
1,25.77,9.0
4,77.23,4.0
4,128.97,15.0
2,133.91,4.0
3,280.27,14.0
5,133.85,7.0
5,23.77,10.0
5,211.6,3.0
3,522.57,8.0
5,82.98,2.0
5,60.95,12.0
4,156.64,9.0
4,104.42,6.0
5,122.01,8.0
3,27.73,12.0
5,25.0,13.0
5,46.69,17.0
4,170.0,12.0
1,144.18,1.0
4,76.89,17.0
5,122.13,9.0
5,74.63,7.0
4,87.23,17.0
5,27.79,1.0
5,69.9,17.0
5,217.32,21.0
1,59.31,33.0
2,153.39,33.0
5,38.95,5.0
5,21.04,3.0
5,1234.15,3.0
5,67.05,2.0
5,119.57,8.0
5,130.8,5.0
5,58.41,12.0
5,203.51999999999998,2.0
5,102.18,3.0
4,230.15,23.0
1,60.09,11.0
5,377.06,18.0
5,92.71,10.0
5,127.15,6.0
3,407.04,13.0
1,407.04,13.0
4,101.64,9.0
4,88.08,7.0
5,43.29,1.0
5,162.48,7.0
1,168.2,28.0
5,201.14,11.0
5,72.17,17.0
2,148.2,7.0
4,173.84,21.0
5,34.42,5.0
1,134.39,33.0
2,1075.83,13.0
4,210.6,9.0
5,68.1,8.0
5,209.11,19.0
3,218.55,18.0
5,135.08,11.0
4,32.96,13.0
5,70.58,10.0
4,234.5,24.0
5,192.91,6.0
1,65.35,50.0
1,114.75,7.0
5,78.42,3.0
5,31.72,10.0
1,61.84,66.0
4,198.55,13.0
5,103.04,3.0
5,282.31,7.0
5,340.81,12.0
5,605.57,10.0
3,163.08,11.0
2,73.4,8.0
4,36.46,17.0
4,44.0,20.0
4,83.73,3.0
4,67.5,8.0
5,61.05,9.0
5,66.23,6.0
5,53.24,4.0
1,385.3,12.0
5,120.31,18.0
5,137.57,12.0
5,56.15,9.0
5,254.42,24.0
5,309.78,7.0
3,105.41,7.0
5,55.28,7.0
5,168.36,12.0
3,48.21,28.0
4,21.77,4.0
5,76.19,12.0
1,65.71,25.0
1,46.13,23.0
3,220.16,14.0
5,139.71,8.0
5,539.85,20.0
5,50.76,2.0
5,46.92,14.0
5,38.68,6.0
1,147.5,18.0
2,279.7,7.0
5,106.43,6.0
5,106.87,11.0
5,26.84,16.0
5,216.15,22.0
5,53.27,4.0
1,182.93,3.0
5,61.29,2.0
5,58.37,2.0
5,69.73,16.0
5,41.69,6.0
4,69.73,8.0
4,26.87,4.0
5,48.69,16.0
3,24.69,10.0
4,171.85,21.0
5,127.3,6.0
5,62.66,7.0
4,31.13,5.0
5,168.13,4.0
5,73.62,7.0
5,53.8,15.0
4,193.47,26.0
5,79.22,8.0
3,126.48,7.0
5,64.64,21.0
4,138.96,9.0
5,79.7,6.0
5,158.07,11.0
5,27.68,7.0
5,107.82,12.0
1,51.84,8.0
1,109.78,14.0
5,54.57,1.0
4,75.43,7.0
5,469.89,21.0
5,168.49,8.0
3,77.03,20.0
5,80.63,10.0
5,863.75,14.0
5,97.77,9.0
1,192.66,7.0
5,133.52,9.0
5,153.22,3.0
5,134.49,9.0
1,43.22,13.0
5,41.69,5.0
5,152.62,8.0
4,107.9,7.0
4,127.56,5.0
3,100.6,32.0
4,45.19,8.0
2,65.1,16.0
5,225.43,23.0
4,29.6,9.0
3,181.66,7.0
5,118.6,10.0
4,91.48,11.0
5,112.08,12.0
5,66.01,13.0
5,71.14,21.0
5,24.13,9.0
4,68.1,18.0
4,58.0,5.0
5,186.52,9.0
3,359.96,16.0
5,116.94,14.0
5,84.49,6.0
5,257.34,13.0
5,97.51,7.0
5,93.04,16.0
4,39.15,9.0
1,52.01,11.0
5,42.59,9.0
5,47.6,13.0
4,45.0,6.0
1,148.15,14.0
5,38.24,2.0
5,293.4,20.0
5,100.18,2.0
4,314.21,13.0
5,46.78,22.0
2,119.12,7.0
5,568.9,23.0
5,148.06,7.0
5,256.48,8.0
5,138.96,13.0
4,69.85,21.0
3,36.95,6.0
5,44.28,14.0
4,177.14,14.0
5,126.1,15.0
5,55.96,12.0
5,232.97,17.0
5,31.99,3.0
4,1247.96,14.0
3,67.53,27.0
5,122.4,16.0
5,103.65,4.0
5,60.63,20.0
4,233.19,10.0
5,124.6,6.0
2,98.64,22.0
5,34.09,12.0
5,238.42,5.0
4,23.76,10.0
4,28.2,3.0
3,113.7,5.0
5,140.03,5.0
4,92.37,13.0
5,121.09,13.0
4,206.26,70.0
5,134.83,15.0
5,33.42,7.0
2,125.2,7.0
3,41.96,22.0
5,58.13,6.0
4,27.39,2.0
5,86.73,6.0
1,2026.54,30.0
5,98.62,4.0
5,262.27,23.0
4,229.72,10.0
2,35.48,9.0
5,40.69,5.0
5,41.14,5.0
5,135.66,4.0
5,98.79,12.0
5,113.26,4.0
4,55.0,7.0
5,50.09,10.0
5,135.59,13.0
5,63.27,13.0
5,117.9,8.0
5,37.72,6.0
5,1367.5,8.0
5,50.03,13.0
3,367.11,16.0
1,1020.19,5.0
5,109.63,4.0
4,79.19,5.0
5,197.2,17.0
5,39.25,8.0
2,88.72,41.0
4,74.5,33.0
5,38.26,5.0
1,87.66,20.0
4,63.99,11.0
4,159.76,6.0
5,57.86,14.0
4,73.4,9.0
5,116.36,12.0
1,31.38,11.0
4,59.47,7.0
3,141.62,11.0
5,203.84,10.0
5,38.68,12.0
5,136.52,20.0
5,164.84,14.0
3,95.01,17.0
5,148.28,12.0
5,105.83,18.0
3,132.91,21.0
5,44.25,6.0
5,58.62,4.0
5,222.04,8.0
5,352.29,3.0
5,83.36,9.0
4,162.96,17.0
4,26.78,5.0
4,87.38,8.0
5,63.23,18.0
5,68.05,7.0
1,148.78,22.0
5,61.82,13.0
5,130.42,7.0
4,292.72,15.0
5,102.03,6.0
5,103.86,9.0
5,102.96,9.0
5,220.27,6.0
5,118.65,4.0
5,174.76,2.0
5,183.67,4.0
5,150.39,26.0
5,131.94,8.0
5,26.37,7.0
5,105.18,18.0
1,92.29,17.0
1,120.0,14.0
3,249.72,17.0
5,299.96,6.0
5,265.64,3.0
5,150.14,24.0
4,98.34,19.0
3,109.24,17.0
4,549.85,21.0
5,76.57,9.0
5,105.54,17.0
2,67.53,24.0
5,62.42,7.0
4,57.5,8.0
5,87.47,8.0
3,59.13,28.0
5,1137.56,16.0
4,67.46,5.0
5,56.04,3.0
5,618.6,13.0
5,72.14,13.0
1,44.09,13.0
4,1310.95,13.0
3,23.84,3.0
4,118.84,8.0
5,132.82,5.0
5,107.44,4.0
5,107.36,7.0
3,70.7,29.0
4,87.64,12.0
4,87.64,12.0
5,111.2,7.0
5,74.07,7.0
5,39.16,5.0
5,41.75,11.0
5,90.18,8.0
3,81.23,14.0
1,240.32,23.0
5,170.75,11.0
5,237.48,4.0
1,261.58,8.0
1,141.73,34.0
5,87.68,7.0
1,38.78,14.0
2,125.0,12.0
5,64.02,15.0
4,64.0,19.0
3,115.44,8.0
5,113.15,4.0
5,76.17,11.0
4,87.64,8.0
4,441.62,24.0
5,344.23,19.0
3,167.42,19.0
5,85.22,32.0
4,51.06,23.0
5,138.08,9.0
5,153.99,3.0
5,151.5,11.0
5,306.98,21.0
5,14.62,5.0
4,14.62,5.0
4,74.17,5.0
5,46.23,12.0
4,83.25,15.0
1,75.53,35.0
5,52.46,7.0
5,340.02,19.0
5,43.49,8.0
5,66.87,3.0
5,42.44,3.0
4,58.01,11.0
5,51.88,11.0
5,56.88,6.0
4,123.41,30.0
5,87.85,21.0
4,81.98,11.0
5,184.79,13.0
5,468.81,12.0
5,138.75,25.0
5,73.16,10.0
5,236.7,3.0
5,153.9,19.0
5,248.85,8.0
5,119.62,12.0
1,84.58,14.0
5,142.1,3.0
5,328.06,10.0
4,14.29,10.0
5,254.47,9.0
5,111.22,9.0
5,387.64,20.0
5,96.43,18.0
4,107.78,11.0
2,241.61,13.0
3,100.58,6.0
4,128.37,7.0
3,169.14,23.0
5,61.23,13.0
5,64.24,9.0
5,47.95,7.0
3,1223.7,36.0
5,42.78,7.0
5,91.21,8.0
5,41.37,5.0
5,113.7,8.0
4,185.11,7.0
5,69.22,8.0
5,227.24,14.0
5,42.44,5.0
1,113.0,13.0
4,129.74,9.0
4,95.76,12.0
5,83.26,13.0
1,144.58,1.0
4,64.99,10.0
5,253.06,4.0
3,40.86,9.0
5,110.87,12.0
5,76.79,6.0
5,62.01,14.0
5,86.34,3.0
5,203.87,9.0
5,124.42,8.0
5,249.49,7.0
4,44.31,9.0
3,78.87,4.0
2,344.28,21.0
5,15.22,11.0
5,126.38,7.0
4,51.76,11.0
4,133.48,16.0
5,165.29,16.0
5,126.64,10.0
5,162.25,6.0
5,99.64,4.0
5,180.91,5.0
5,303.27,6.0
5,365.37,24.0
4,767.1,10.0
5,113.89,16.0
4,1963.14,10.0
3,253.08,8.0
1,199.47,67.0
3,186.87,36.0
5,497.54,14.0
5,57.05,12.0
5,27.48,9.0
5,100.44,20.0
3,106.5,6.0
4,147.78,7.0
5,75.86,10.0
5,98.51,9.0
3,102.17,16.0
5,59.05,5.0
5,96.23,7.0
1,53.38,7.0
1,68.66,20.0
5,64.1,7.0
5,162.82,9.0
5,215.58,10.0
5,215.06,6.0
3,596.27,34.0
5,144.06,2.0
5,34.31,9.0
3,293.12,13.0
3,162.15,3.0
5,58.28,9.0
5,599.18,4.0
5,113.71,9.0
5,87.58,6.0
5,52.39,6.0
5,60.14,9.0
5,215.14,9.0
5,826.9100000000001,20.0
5,28.2,1.0
5,110.46,8.0
5,167.29,11.0
5,111.62,4.0
1,64.13,27.0
5,63.55,2.0
1,269.31,8.0
5,63.27,8.0
5,126.43,10.0
5,112.1,19.0
5,33.54,7.0
1,243.14,39.0
1,30.0,10.0
5,104.38,15.0
5,126.19,6.0
5,99.94,12.0
5,72.9,10.0
5,106.21000000000001,5.0
1,126.37,35.0
5,73.56,2.0
5,45.52,2.0
5,29.69,9.0
5,471.0,13.0
5,55.75,5.0
5,359.3,6.0
2,81.89,20.0
5,177.89,12.0
4,177.89,12.0
4,79.66,8.0
1,36.64,8.0
5,75.07,11.0
4,36.75,8.0
5,329.98,7.0
5,42.58,8.0
5,685.6999999999999,6.0
5,130.7,9.0
5,76.38,8.0
4,50.7,6.0
5,188.48,12.0
5,313.53,14.0
5,36.75,7.0
5,129.74,9.0
5,152.1,13.0
5,115.48,7.0
5,53.66,4.0
5,169.62,8.0
5,167.81,9.0
5,107.78,7.0
5,70.9,7.0
2,49.56,6.0
1,185.39,7.0
4,71.62,13.0
5,69.64,4.0
5,166.29,10.0
5,23.43,10.0
1,88.0,13.0
4,860.4,22.0
4,112.71,10.0
5,222.71,20.0
5,160.22,8.0
4,43.83,38.0
1,288.46,9.0
5,65.1,15.0
1,52.58,8.0
5,379.2,19.0
3,90.18,13.0
5,128.96,7.0
5,15.38,3.0
4,273.18,7.0
4,279.52,5.0
5,214.05,8.0
5,185.47,14.0
2,174.85,10.0
5,121.46,1.0
1,580.44,32.0
4,53.37,4.0
5,96.8,7.0
4,164.53,15.0
5,33.37,7.0
3,56.17,24.0
5,52.0,20.0
5,54.62,8.0
3,230.14,21.0
4,54.0,6.0
5,87.9,16.0
5,54.58,2.0
4,39.01,8.0
5,164.29,3.0
5,54.09,12.0
1,51.7,6.0
1,238.43,17.0
4,192.92,23.0
5,48.22,6.0
5,56.78,5.0
1,153.32,20.0
4,84.57,6.0
5,51.13,15.0
1,116.46,77.0
5,122.49,10.0
5,118.62,6.0
5,104.12,28.0
5,114.49,5.0
4,220.04,2.0
5,150.98,9.0
3,64.0,13.0
5,75.07,22.0
1,197.64,42.0
5,24.17,4.0
3,238.63,46.0
5,34.94,2.0
5,408.99,7.0
5,21.7,6.0
5,115.35,21.0
5,38.01,3.0
5,273.77,30.0
5,35.77,4.0
5,618.28,14.0
2,569.66,6.0
3,35.83,12.0
5,105.28,21.0
5,189.32,5.0
4,166.29,16.0
3,165.98,11.0
5,101.33,21.0
5,183.91,8.0
5,60.85,6.0
5,49.0,7.0
5,86.49,10.0
5,48.3,10.0
4,57.1,30.0
1,76.15,4.0
4,107.7,5.0
5,37.5,8.0
5,67.98,2.0
5,18.87,2.0
4,146.54,7.0
3,49.24,4.0
5,85.88,1.0
5,351.4,7.0
4,72.45,8.0
5,84.26,9.0
5,45.0,20.0
4,64.09,4.0
2,59.04,43.0
5,113.86,7.0
5,431.28,33.0
4,86.73,13.0
1,74.07,23.0
5,286.79,4.0
5,686.1,8.0
1,182.1,10.0
3,41.56,8.0
5,256.43,11.0
5,38.59,7.0
5,124.66,6.0
5,32.09,5.0
4,105.37,12.0
